order_no,customer_id,seller_id,total_amount,status,id,created_at,updated_at,is_deleted
ORD-20265311,245,3166,1190940.9800000002,pending,15312,2025-11-09 20:29:08.284093,2025-11-25 20:29:08.289639,0
ORD-20265312,536,3464,82677.51,paid,15313,2025-10-28 20:29:08.289302,2025-11-25 20:29:08.291694,0
ORD-20265313,423,4703,1365173.78,done,15314,2025-10-10 20:29:08.291338,2025-11-25 20:29:08.296648,0
ORD-20265314,390,3995,2186320.98,done,15315,2025-10-08 20:29:08.296299,2025-11-25 20:29:08.300387,0
ORD-20265315,23,3499,738251.36,done,15316,2025-11-12 20:29:08.300052,2025-11-25 20:29:08.305086,0
ORD-20265316,73,1805,1920613.77,done,15317,2025-11-21 20:29:08.304754,2025-11-25 20:29:08.311353,0
ORD-20265317,411,629,1648654.01,paid,15318,2025-11-24 20:29:08.310918,2025-11-25 20:29:08.317563,0
ORD-20265318,532,429,234998.64,done,15319,2025-10-15 20:29:08.317241,2025-11-25 20:29:08.318934,0
ORD-20265319,416,3139,741864.27,pending,15320,2025-10-28 20:29:08.318182,2025-11-25 20:29:08.323617,0
ORD-20265320,417,2868,1785937.47,done,15321,2025-10-10 20:29:08.323261,2025-11-25 20:29:08.329052,0
ORD-20265321,155,4314,575981.6,pending,15322,2025-10-02 20:29:08.328663,2025-11-25 20:29:08.331793,0
ORD-20265322,218,1283,1018588.15,shipped,15323,2025-10-29 20:29:08.331465,2025-11-25 20:29:08.335447,0
ORD-20265323,39,1667,1107783.87,done,15324,2025-10-05 20:29:08.335123,2025-11-25 20:29:08.339216,0
ORD-20265324,114,2765,2491042.67,done,15325,2025-10-15 20:29:08.338740,2025-11-25 20:29:08.345299,0
ORD-20265325,559,3596,426436.59,done,15326,2025-11-01 20:29:08.344940,2025-11-25 20:29:08.346603,0
ORD-20265326,208,252,2037214.8900000001,done,15327,2025-11-21 20:29:08.345842,2025-11-25 20:29:08.352614,0
ORD-20265327,472,505,2903832.5300000003,done,15328,2025-10-21 20:29:08.352270,2025-11-25 20:29:08.358642,0
ORD-20265328,299,4600,2274522.72,shipped,15329,2025-10-30 20:29:08.358300,2025-11-25 20:29:08.364575,0
ORD-20265329,312,3488,1670427.19,paid,15330,2025-11-18 20:29:08.364230,2025-11-25 20:29:08.370281,0
ORD-20265330,206,2395,1953337.1,paid,15331,2025-11-23 20:29:08.369903,2025-11-25 20:29:08.377026,0
ORD-20265331,43,3484,1146034.02,shipped,15332,2025-09-27 20:29:08.376682,2025-11-25 20:29:08.384108,0
ORD-20265332,244,521,1706997.8,paid,15333,2025-10-12 20:29:08.383743,2025-11-25 20:29:08.391404,0
ORD-20265333,596,1356,2418078.2600000002,done,15334,2025-11-10 20:29:08.390839,2025-11-25 20:29:08.397142,0
ORD-20265334,442,2064,681793.07,pending,15335,2025-10-05 20:29:08.396747,2025-11-25 20:29:08.400165,0
ORD-20265335,255,3134,1917472.2100000002,pending,15336,2025-10-17 20:29:08.399825,2025-11-25 20:29:08.406401,0
ORD-20265336,70,3570,2993133.71,shipped,15337,2025-10-02 20:29:08.406000,2025-11-25 20:29:08.412700,0
ORD-20265337,457,1175,380811.30000000005,done,15338,2025-11-19 20:29:08.412353,2025-11-25 20:29:08.415567,0
ORD-20265338,36,1133,536927.01,paid,15339,2025-11-12 20:29:08.415238,2025-11-25 20:29:08.419079,0
ORD-20265339,504,196,2026941.4900000002,done,15340,2025-10-13 20:29:08.418603,2025-11-25 20:29:08.424736,0
ORD-20265340,290,3831,836152.21,pending,15341,2025-11-15 20:29:08.424392,2025-11-25 20:29:08.429755,0
ORD-20265341,481,666,673181.41,done,15342,2025-11-23 20:29:08.429403,2025-11-25 20:29:08.434218,0
ORD-20265342,206,628,257176.6,done,15343,2025-09-27 20:29:08.433887,2025-11-25 20:29:08.435366,0
ORD-20265343,505,1703,489310.80000000005,done,15344,2025-10-17 20:29:08.434684,2025-11-25 20:29:08.436801,0
ORD-20265344,426,1128,2117608.76,done,15345,2025-10-08 20:29:08.435930,2025-11-25 20:29:08.441029,0
ORD-20265345,227,3806,644756.64,done,15346,2025-11-20 20:29:08.440583,2025-11-25 20:29:08.443743,0
ORD-20265346,141,2012,373005.96,done,15347,2025-09-28 20:29:08.443394,2025-11-25 20:29:08.445990,0
ORD-20265347,431,1660,1675654.9900000002,done,15348,2025-10-11 20:29:08.445625,2025-11-25 20:29:08.450921,0
ORD-20265348,303,3921,228101.34,done,15349,2025-10-22 20:29:08.450556,2025-11-25 20:29:08.453479,0
ORD-20265349,139,864,911134.75,pending,15350,2025-11-13 20:29:08.453010,2025-11-25 20:29:08.457211,0
ORD-20265350,328,4425,1837537.9,done,15351,2025-10-22 20:29:08.512608,2025-11-25 20:29:08.520191,0
ORD-20265351,178,1501,1723884.54,shipped,15352,2025-10-19 20:29:08.519667,2025-11-25 20:29:08.523795,0
ORD-20265352,144,2970,1973894.5200000003,shipped,15353,2025-11-02 20:29:08.523457,2025-11-25 20:29:08.531221,0
ORD-20265353,579,3266,1834481.83,shipped,15354,2025-10-26 20:29:08.530877,2025-11-25 20:29:08.537097,0
ORD-20265354,451,3856,2249958.3600000003,done,15355,2025-11-19 20:29:08.536737,2025-11-25 20:29:08.542024,0
ORD-20265355,14,1574,1086019.87,done,15356,2025-10-30 20:29:08.541670,2025-11-25 20:29:08.547623,0
ORD-20265356,237,1251,557721.48,done,15357,2025-10-10 20:29:08.547296,2025-11-25 20:29:08.551875,0
ORD-20265357,132,3714,1339973.6600000001,paid,15358,2025-11-06 20:29:08.551546,2025-11-25 20:29:08.558575,0
ORD-20265358,112,1284,1551825.52,done,15359,2025-10-21 20:29:08.558212,2025-11-25 20:29:08.562049,0
ORD-20265359,299,4309,664403.58,shipped,15360,2025-11-05 20:29:08.561591,2025-11-25 20:29:08.564820,0
ORD-20265360,163,2945,1305326.4200000002,paid,15361,2025-10-05 20:29:08.564488,2025-11-25 20:29:08.567547,0
ORD-20265361,70,4738,2478049.58,shipped,15362,2025-11-15 20:29:08.567212,2025-11-25 20:29:08.574529,0
ORD-20265362,517,2570,52200.59,done,15363,2025-11-25 20:29:08.573967,2025-11-25 20:29:08.575982,0
ORD-20265363,154,1799,1718732.5899999999,done,15364,2025-10-22 20:29:08.575113,2025-11-25 20:29:08.581521,0
ORD-20265364,433,2995,101960.55,shipped,15365,2025-10-21 20:29:08.581090,2025-11-25 20:29:08.583112,0
ORD-20265365,231,3628,1815265.6800000002,shipped,15366,2025-09-28 20:29:08.582113,2025-11-25 20:29:08.589001,0
ORD-20265366,577,3175,1679815.29,done,15367,2025-11-15 20:29:08.588541,2025-11-25 20:29:08.594646,0
ORD-20265367,403,3540,439361.74,shipped,15368,2025-11-19 20:29:08.594311,2025-11-25 20:29:08.597521,0
ORD-20265368,31,4019,104778.57,paid,15369,2025-10-17 20:29:08.597193,2025-11-25 20:29:08.598710,0
ORD-20265369,341,2107,1638661.88,done,15370,2025-10-02 20:29:08.597976,2025-11-25 20:29:08.603824,0
ORD-20265370,587,3127,590555.1900000001,done,15371,2025-11-07 20:29:08.603311,2025-11-25 20:29:08.606056,0
ORD-20265371,44,1717,1098316.17,paid,15372,2025-10-20 20:29:08.605721,2025-11-25 20:29:08.610872,0
ORD-20265372,403,4822,946077.0499999999,shipped,15373,2025-11-15 20:29:08.610538,2025-11-25 20:29:08.613609,0
ORD-20265373,88,3712,877680.4099999999,done,15374,2025-10-23 20:29:08.613195,2025-11-25 20:29:08.617166,0
ORD-20265374,260,2808,559333.9,pending,15375,2025-10-25 20:29:08.616829,2025-11-25 20:29:08.619541,0
ORD-20265375,559,3197,937658.17,done,15376,2025-11-03 20:29:08.619161,2025-11-25 20:29:08.621169,0
ORD-20265376,262,2920,1476921.7900000003,done,15377,2025-10-21 20:29:08.620326,2025-11-25 20:29:08.625642,0
ORD-20265377,399,4942,2277742.77,done,15378,2025-11-18 20:29:08.625310,2025-11-25 20:29:08.631615,0
ORD-20265378,99,2384,1641406.2500000002,paid,15379,2025-10-07 20:29:08.631265,2025-11-25 20:29:08.637688,0
ORD-20265379,508,4023,115113.90000000001,done,15380,2025-11-09 20:29:08.637348,2025-11-25 20:29:08.638911,0
ORD-20265380,333,4910,1340798.5599999998,done,15381,2025-11-05 20:29:08.638172,2025-11-25 20:29:08.643712,0
ORD-20265381,435,4270,1026264.58,done,15382,2025-11-13 20:29:08.643385,2025-11-25 20:29:08.648677,0
ORD-20265382,412,1769,549450.7400000001,paid,15383,2025-10-02 20:29:08.648358,2025-11-25 20:29:08.653834,0
ORD-20265383,203,1470,2326237.5199999996,pending,15384,2025-11-10 20:29:08.653424,2025-11-25 20:29:08.658940,0
ORD-20265384,457,1377,670133.0299999999,shipped,15385,2025-10-03 20:29:08.658592,2025-11-25 20:29:08.662765,0
ORD-20265385,451,3685,1781575.58,paid,15386,2025-10-05 20:29:08.662395,2025-11-25 20:29:08.667905,0
ORD-20265386,183,4442,1742617.1800000004,pending,15387,2025-10-24 20:29:08.667514,2025-11-25 20:29:08.673327,0
ORD-20265387,442,2162,912340.8300000001,pending,15388,2025-10-27 20:29:08.673014,2025-11-25 20:29:08.677561,0
ORD-20265388,103,2832,1548154.65,shipped,15389,2025-11-01 20:29:08.677240,2025-11-25 20:29:08.682471,0
ORD-20265389,211,4174,321351.20999999996,paid,15390,2025-11-23 20:29:08.681594,2025-11-25 20:29:08.684512,0
ORD-20265390,472,4927,1839454.6900000002,done,15391,2025-10-27 20:29:08.684135,2025-11-25 20:29:08.690489,0
ORD-20265391,592,4424,996096.6,done,15392,2025-10-11 20:29:08.690143,2025-11-25 20:29:08.692820,0
ORD-20265392,511,4281,524698.25,done,15393,2025-10-02 20:29:08.692324,2025-11-25 20:29:08.697550,0
ORD-20265393,426,2597,1990456.9200000002,shipped,15394,2025-11-14 20:29:08.697182,2025-11-25 20:29:08.704884,0
ORD-20265394,319,2648,1171966.4300000002,done,15395,2025-10-07 20:29:08.704552,2025-11-25 20:29:08.708647,0
ORD-20265395,483,358,1191703.49,done,15396,2025-11-11 20:29:08.708324,2025-11-25 20:29:08.712719,0
ORD-20265396,433,3881,1778718.0,done,15397,2025-11-20 20:29:08.712377,2025-11-25 20:29:08.735016,0
ORD-20265397,335,1707,707206.1799999999,done,15398,2025-09-30 20:29:08.734644,2025-11-25 20:29:08.739802,0
ORD-20265398,380,4110,188786.39,shipped,15399,2025-11-24 20:29:08.739349,2025-11-25 20:29:08.742073,0
ORD-20265399,302,2183,875823.9800000001,done,15400,2025-10-16 20:29:08.740420,2025-11-25 20:29:08.748842,0
ORD-20265400,157,983,842378.4,done,15401,2025-10-30 20:29:08.790247,2025-11-25 20:29:08.795993,0
ORD-20265401,422,516,1058895.22,pending,15402,2025-11-10 20:29:08.795530,2025-11-25 20:29:08.802474,0
ORD-20265402,491,2769,991959.44,done,15403,2025-10-24 20:29:08.801910,2025-11-25 20:29:08.808268,0
ORD-20265403,208,4008,791217.96,paid,15404,2025-10-05 20:29:08.807764,2025-11-25 20:29:08.814570,0
ORD-20265404,367,4923,3194884.98,pending,15405,2025-10-23 20:29:08.814003,2025-11-25 20:29:08.823038,0
ORD-20265405,320,1876,1157067.18,shipped,15406,2025-09-29 20:29:08.822617,2025-11-25 20:29:08.829317,0
ORD-20265406,373,3848,409871.45999999996,paid,15407,2025-11-07 20:29:08.828898,2025-11-25 20:29:08.833190,0
ORD-20265407,69,927,249859.39999999997,pending,15408,2025-11-19 20:29:08.832845,2025-11-25 20:29:08.834515,0
ORD-20265408,519,4625,1714877.2399999998,shipped,15409,2025-11-18 20:29:08.833648,2025-11-25 20:29:08.840564,0
ORD-20265409,544,191,312726.24,done,15410,2025-10-12 20:29:08.840232,2025-11-25 20:29:08.842153,0
ORD-20265410,303,245,896032.6699999999,shipped,15411,2025-10-06 20:29:08.841279,2025-11-25 20:29:08.845195,0
ORD-20265411,533,2632,1405485.9300000002,shipped,15412,2025-10-19 20:29:08.844701,2025-11-25 20:29:08.848752,0
ORD-20265412,467,2757,1604447.2400000002,shipped,15413,2025-11-02 20:29:08.848408,2025-11-25 20:29:08.854079,0
ORD-20265413,246,3038,51078.48,pending,15414,2025-10-08 20:29:08.853687,2025-11-25 20:29:08.855619,0
ORD-20265414,144,251,1686214.65,done,15415,2025-11-16 20:29:08.854759,2025-11-25 20:29:08.857934,0
ORD-20265415,422,3961,1206449.6,shipped,15416,2025-11-12 20:29:08.857487,2025-11-25 20:29:08.862523,0
ORD-20265416,364,4937,750281.8,shipped,15417,2025-10-28 20:29:08.862141,2025-11-25 20:29:08.865501,0
ORD-20265417,290,584,1395737.73,pending,15418,2025-11-25 20:29:08.865165,2025-11-25 20:29:08.869467,0
ORD-20265418,26,37,1859275.42,done,15419,2025-10-18 20:29:08.869120,2025-11-25 20:29:08.874917,0
ORD-20265419,335,3042,597375.4500000001,paid,15420,2025-10-15 20:29:08.874555,2025-11-25 20:29:08.876968,0
ORD-20265420,114,2262,947776.3999999999,done,15421,2025-10-13 20:29:08.876614,2025-11-25 20:29:08.882082,0
ORD-20265421,544,3824,1236525.91,shipped,15422,2025-11-04 20:29:08.881747,2025-11-25 20:29:08.885725,0
ORD-20265422,294,4347,1726860.8800000001,done,15423,2025-10-20 20:29:08.885388,2025-11-25 20:29:08.893051,0
ORD-20265423,499,1234,967855.5700000001,pending,15424,2025-10-16 20:29:08.892635,2025-11-25 20:29:08.897006,0
ORD-20265424,403,825,1661828.99,done,15425,2025-11-10 20:29:08.896614,2025-11-25 20:29:08.902072,0
ORD-20265425,147,1189,3327720.96,done,15426,2025-10-01 20:29:08.901730,2025-11-25 20:29:08.908777,0
ORD-20265426,503,2099,1838449.09,pending,15427,2025-10-12 20:29:08.908414,2025-11-25 20:29:08.916551,0
ORD-20265427,373,1022,2452357.66,done,15428,2025-11-23 20:29:08.916202,2025-11-25 20:29:08.922437,0
ORD-20265428,262,4685,771256.47,pending,15429,2025-10-04 20:29:08.922055,2025-11-25 20:29:08.925847,0
ORD-20265429,481,1572,2537440.92,done,15430,2025-10-29 20:29:08.925457,2025-11-25 20:29:08.933955,0
ORD-20265430,220,3380,2007807.96,pending,15431,2025-10-04 20:29:08.933581,2025-11-25 20:29:08.940583,0
ORD-20265431,421,880,801642.03,done,15432,2025-10-19 20:29:08.940202,2025-11-25 20:29:08.944840,0
ORD-20265432,275,913,1675755.06,done,15433,2025-11-25 20:29:08.944459,2025-11-25 20:29:08.950398,0
ORD-20265433,299,2303,855898.04,paid,15434,2025-11-17 20:29:08.950020,2025-11-25 20:29:08.955051,0
ORD-20265434,102,158,320506.43,pending,15435,2025-10-11 20:29:08.954674,2025-11-25 20:29:08.958947,0
ORD-20265435,161,1499,2352937.8600000003,done,15436,2025-11-21 20:29:08.958570,2025-11-25 20:29:08.964824,0
ORD-20265436,275,190,213650.28,done,15437,2025-10-12 20:29:08.964478,2025-11-25 20:29:08.967466,0
ORD-20265437,254,4409,2595062.7199999997,pending,15438,2025-11-18 20:29:08.967121,2025-11-25 20:29:08.972247,0
ORD-20265438,31,221,1282200.2399999998,done,15439,2025-10-31 20:29:08.971924,2025-11-25 20:29:08.976789,0
ORD-20265439,104,993,132271.89,shipped,15440,2025-10-04 20:29:08.976426,2025-11-25 20:29:08.979110,0
ORD-20265440,245,3328,1024153.55,shipped,15441,2025-11-01 20:29:08.978754,2025-11-25 20:29:08.981266,0
ORD-20265441,166,3861,99610.45999999999,done,15442,2025-09-27 20:29:08.980943,2025-11-25 20:29:08.983637,0
ORD-20265442,536,916,508493.16,pending,15443,2025-09-29 20:29:08.983280,2025-11-25 20:29:08.990299,0
ORD-20265443,401,1338,1000664.96,done,15444,2025-10-09 20:29:08.989958,2025-11-25 20:29:08.994094,0
ORD-20265444,481,1690,1964534.6099999999,done,15445,2025-10-13 20:29:08.993751,2025-11-25 20:29:08.997452,0
ORD-20265445,75,4408,990723.1000000001,paid,15446,2025-11-23 20:29:08.997115,2025-11-25 20:29:09.000355,0
ORD-20265446,433,3105,1155407.63,shipped,15447,2025-10-24 20:29:09.000000,2025-11-25 20:29:09.005889,0
ORD-20265447,266,4220,1885005.3900000001,shipped,15448,2025-10-27 20:29:09.005516,2025-11-25 20:29:09.011457,0
ORD-20265448,521,4653,1527067.18,done,15449,2025-10-11 20:29:09.011099,2025-11-25 20:29:09.016028,0
ORD-20265449,367,2976,1294628.58,paid,15450,2025-10-04 20:29:09.015668,2025-11-25 20:29:09.020575,0
ORD-20265450,187,3454,997598.2799999999,pending,15451,2025-10-20 20:29:09.082858,2025-11-25 20:29:09.089775,0
ORD-20265451,562,4568,244111.15000000002,done,15452,2025-10-28 20:29:09.089444,2025-11-25 20:29:09.091637,0
ORD-20265452,167,1696,1032051.99,shipped,15453,2025-10-06 20:29:09.090271,2025-11-25 20:29:09.096211,0
ORD-20265453,456,4573,1927676.4200000002,shipped,15454,2025-11-07 20:29:09.095872,2025-11-25 20:29:09.101434,0
ORD-20265454,505,2901,105449.16,pending,15455,2025-10-25 20:29:09.101032,2025-11-25 20:29:09.102675,0
ORD-20265455,431,1784,704373.8,done,15456,2025-11-18 20:29:09.101949,2025-11-25 20:29:09.107120,0
ORD-20265456,393,1664,631946.24,paid,15457,2025-11-19 20:29:09.106770,2025-11-25 20:29:09.109636,0
ORD-20265457,416,2751,745327.27,paid,15458,2025-10-29 20:29:09.109260,2025-11-25 20:29:09.112629,0
ORD-20265458,114,3458,1901135.36,done,15459,2025-09-30 20:29:09.112271,2025-11-25 20:29:09.117353,0
ORD-20265459,296,4426,1782575.8,shipped,15460,2025-11-22 20:29:09.117004,2025-11-25 20:29:09.123444,0
ORD-20265460,276,4588,716254.13,paid,15461,2025-10-14 20:29:09.123081,2025-11-25 20:29:09.126105,0
ORD-20265461,526,154,1573782.0499999998,done,15462,2025-10-27 20:29:09.125642,2025-11-25 20:29:09.132734,0
ORD-20265462,80,4996,1201002.6600000001,shipped,15463,2025-11-18 20:29:09.132098,2025-11-25 20:29:09.136218,0
ORD-20265463,403,3110,366714.89999999997,shipped,15464,2025-10-09 20:29:09.135877,2025-11-25 20:29:09.137757,0
ORD-20265464,579,577,1053939.28,shipped,15465,2025-11-02 20:29:09.136833,2025-11-25 20:29:09.140987,0
ORD-20265465,458,55,310506.79,pending,15466,2025-11-03 20:29:09.140550,2025-11-25 20:29:09.142288,0
ORD-20265466,426,3626,69806.9,done,15467,2025-11-07 20:29:09.141512,2025-11-25 20:29:09.143831,0
ORD-20265467,227,725,968231.35,done,15468,2025-11-18 20:29:09.143041,2025-11-25 20:29:09.149488,0
ORD-20265468,468,2551,1111462.28,done,15469,2025-10-14 20:29:09.149073,2025-11-25 20:29:09.152280,0
ORD-20265469,548,2906,2001861.6,pending,15470,2025-09-28 20:29:09.151953,2025-11-25 20:29:09.161452,0
ORD-20265470,246,1300,1032324.04,shipped,15471,2025-10-18 20:29:09.161106,2025-11-25 20:29:09.168343,0
ORD-20265471,399,1689,1465790.4500000002,done,15472,2025-10-03 20:29:09.167954,2025-11-25 20:29:09.173564,0
ORD-20265472,477,2789,975716.07,paid,15473,2025-11-14 20:29:09.173217,2025-11-25 20:29:09.177324,0
ORD-20265473,536,786,1981471.1,shipped,15474,2025-10-14 20:29:09.176969,2025-11-25 20:29:09.183564,0
ORD-20265474,409,3906,1403493.85,done,15475,2025-11-17 20:29:09.183166,2025-11-25 20:29:09.189123,0
ORD-20265475,566,2982,1181412.65,paid,15476,2025-10-27 20:29:09.188773,2025-11-25 20:29:09.194080,0
ORD-20265476,491,1999,473082.60000000003,done,15477,2025-11-08 20:29:09.193748,2025-11-25 20:29:09.196591,0
ORD-20265477,463,4356,643682.26,paid,15478,2025-10-06 20:29:09.196236,2025-11-25 20:29:09.197890,0
ORD-20265478,175,4372,1270665.3499999999,pending,15479,2025-10-03 20:29:09.197105,2025-11-25 20:29:09.200907,0
ORD-20265479,104,4005,2548683.4,done,15480,2025-10-26 20:29:09.200542,2025-11-25 20:29:09.206399,0
ORD-20265480,257,905,1396815.8299999998,shipped,15481,2025-09-26 20:29:09.206021,2025-11-25 20:29:09.213560,0
ORD-20265481,128,1729,815561.82,done,15482,2025-11-03 20:29:09.213111,2025-11-25 20:29:09.217680,0
ORD-20265482,85,4736,1376101.4,shipped,15483,2025-09-28 20:29:09.217292,2025-11-25 20:29:09.223403,0
ORD-20265483,417,94,712447.98,done,15484,2025-09-28 20:29:09.223034,2025-11-25 20:29:09.226962,0
ORD-20265484,203,2922,1044624.5,done,15485,2025-11-11 20:29:09.226565,2025-11-25 20:29:09.231515,0
ORD-20265485,489,2140,1655215.66,pending,15486,2025-10-21 20:29:09.231169,2025-11-25 20:29:09.236882,0
ORD-20265486,553,3785,650387.7799999999,done,15487,2025-10-17 20:29:09.236392,2025-11-25 20:29:09.239697,0
ORD-20265487,162,198,675466.15,shipped,15488,2025-10-11 20:29:09.239345,2025-11-25 20:29:09.244697,0
ORD-20265488,101,2713,1416954.28,paid,15489,2025-10-30 20:29:09.244320,2025-11-25 20:29:09.250803,0
ORD-20265489,269,1688,218138.91,shipped,15490,2025-11-08 20:29:09.250413,2025-11-25 20:29:09.253165,0
ORD-20265490,571,3643,250468.88999999998,paid,15491,2025-11-15 20:29:09.252796,2025-11-25 20:29:09.254652,0
ORD-20265491,246,3244,2251224.2100000004,done,15492,2025-10-28 20:29:09.253808,2025-11-25 20:29:09.258620,0
ORD-20265492,395,2469,551418.61,done,15493,2025-10-27 20:29:09.258251,2025-11-25 20:29:09.261487,0
ORD-20265493,536,4270,1644995.9,done,15494,2025-10-28 20:29:09.261136,2025-11-25 20:29:09.268615,0
ORD-20265494,491,3024,1005862.5,done,15495,2025-11-08 20:29:09.268254,2025-11-25 20:29:09.272076,0
ORD-20265495,237,2349,1216303.4,shipped,15496,2025-11-21 20:29:09.271741,2025-11-25 20:29:09.275747,0
ORD-20265496,183,2649,1452255.67,done,15497,2025-10-26 20:29:09.275417,2025-11-25 20:29:09.280871,0
ORD-20265497,157,333,2176862.4099999997,shipped,15498,2025-11-03 20:29:09.280504,2025-11-25 20:29:09.286742,0
ORD-20265498,85,2174,922900.46,paid,15499,2025-11-24 20:29:09.286352,2025-11-25 20:29:09.289768,0
ORD-20265499,254,344,3416440.24,pending,15500,2025-11-02 20:29:09.289395,2025-11-25 20:29:09.296205,0
ORD-20265500,431,348,86804.88,shipped,15501,2025-10-23 20:29:09.337594,2025-11-25 20:29:09.342204,0
ORD-20265501,183,425,1658828.44,paid,15502,2025-11-22 20:29:09.341779,2025-11-25 20:29:09.348920,0
ORD-20265502,491,3160,407969.67,paid,15503,2025-10-02 20:29:09.348555,2025-11-25 20:29:09.351787,0
ORD-20265503,435,3348,2153936.7699999996,pending,15504,2025-11-01 20:29:09.351345,2025-11-25 20:29:09.359630,0
ORD-20265504,80,1014,2163727.05,shipped,15505,2025-10-19 20:29:09.359201,2025-11-25 20:29:09.366196,0
ORD-20265505,73,335,312178.68,paid,15506,2025-10-07 20:29:09.365818,2025-11-25 20:29:09.370389,0
ORD-20265506,499,3984,51226.03,pending,15507,2025-11-17 20:29:09.369889,2025-11-25 20:29:09.373206,0
ORD-20265507,254,1562,1421540.92,pending,15508,2025-10-17 20:29:09.372755,2025-11-25 20:29:09.376718,0
ORD-20265508,477,3130,1808042.9600000002,done,15509,2025-11-25 20:29:09.376320,2025-11-25 20:29:09.382806,0
ORD-20265509,518,2040,1633317.8900000001,done,15510,2025-11-12 20:29:09.382415,2025-11-25 20:29:09.389032,0
ORD-20265510,426,2556,1100767.3,done,15511,2025-11-24 20:29:09.388665,2025-11-25 20:29:09.392902,0
ORD-20265511,527,1270,243049.74,done,15512,2025-11-05 20:29:09.392538,2025-11-25 20:29:09.395206,0
ORD-20265512,404,1383,292519.36000000004,done,15513,2025-11-03 20:29:09.394837,2025-11-25 20:29:09.396616,0
ORD-20265513,285,3532,287312.52,done,15514,2025-10-17 20:29:09.395721,2025-11-25 20:29:09.399607,0
ORD-20265514,246,182,1064121.94,paid,15515,2025-11-16 20:29:09.399162,2025-11-25 20:29:09.402541,0
ORD-20265515,275,1062,2296769.51,paid,15516,2025-10-27 20:29:09.402197,2025-11-25 20:29:09.408876,0
ORD-20265516,198,1249,1531318.09,shipped,15517,2025-10-04 20:29:09.408428,2025-11-25 20:29:09.416569,0
ORD-20265517,325,2404,1301633.04,paid,15518,2025-11-25 20:29:09.416197,2025-11-25 20:29:09.420481,0
ORD-20265518,403,966,217492.99000000002,done,15519,2025-10-01 20:29:09.420064,2025-11-25 20:29:09.423416,0
ORD-20265519,356,4797,7201.6,pending,15520,2025-11-11 20:29:09.423092,2025-11-25 20:29:09.424772,0
ORD-20265520,497,3298,393808.73,done,15521,2025-11-10 20:29:09.423877,2025-11-25 20:29:09.427519,0
ORD-20265521,374,4614,2230903.1599999997,done,15522,2025-11-04 20:29:09.427164,2025-11-25 20:29:09.434561,0
ORD-20265522,315,611,1045711.25,done,15523,2025-11-15 20:29:09.434179,2025-11-25 20:29:09.438064,0
ORD-20265523,84,1266,97863.08,paid,15524,2025-11-09 20:29:09.437662,2025-11-25 20:29:09.439776,0
ORD-20265524,367,1233,1473789.8099999998,done,15525,2025-10-22 20:29:09.438898,2025-11-25 20:29:09.446486,0
ORD-20265525,187,1409,1711997.31,pending,15526,2025-10-29 20:29:09.446119,2025-11-25 20:29:09.453350,0
ORD-20265526,475,3281,298913.32,paid,15527,2025-11-23 20:29:09.452920,2025-11-25 20:29:09.456689,0
ORD-20265527,183,2978,1151664.52,done,15528,2025-10-10 20:29:09.456329,2025-11-25 20:29:09.461294,0
ORD-20265528,535,2278,1527947.16,pending,15529,2025-11-08 20:29:09.460909,2025-11-25 20:29:09.464663,0
ORD-20265529,154,3099,2010079.59,pending,15530,2025-09-29 20:29:09.464303,2025-11-25 20:29:09.468551,0
ORD-20265530,505,2914,146339.76,done,15531,2025-11-06 20:29:09.468179,2025-11-25 20:29:09.471073,0
ORD-20265531,13,1479,2532520.04,shipped,15532,2025-10-07 20:29:09.470679,2025-11-25 20:29:09.478342,0
ORD-20265532,167,120,784637.41,shipped,15533,2025-10-16 20:29:09.477851,2025-11-25 20:29:09.484294,0
ORD-20265533,402,3727,477577.52,done,15534,2025-10-29 20:29:09.483918,2025-11-25 20:29:09.486064,0
ORD-20265534,350,4653,1254891.58,pending,15535,2025-10-08 20:29:09.484895,2025-11-25 20:29:09.492523,0
ORD-20265535,167,1076,1725481.5799999998,done,15536,2025-09-28 20:29:09.492150,2025-11-25 20:29:09.498698,0
ORD-20265536,9,343,940733.8400000001,pending,15537,2025-11-03 20:29:09.498369,2025-11-25 20:29:09.502820,0
ORD-20265537,456,4107,2046368.45,done,15538,2025-11-20 20:29:09.502419,2025-11-25 20:29:09.509210,0
ORD-20265538,585,4740,1267221.0400000003,done,15539,2025-11-04 20:29:09.508797,2025-11-25 20:29:09.514672,0
ORD-20265539,367,3397,1539341.7199999997,done,15540,2025-10-14 20:29:09.514324,2025-11-25 20:29:09.520340,0
ORD-20265540,494,2797,1209275.32,paid,15541,2025-10-31 20:29:09.519724,2025-11-25 20:29:09.525761,0
ORD-20265541,324,4803,647073.16,done,15542,2025-10-23 20:29:09.525409,2025-11-25 20:29:09.530539,0
ORD-20265542,75,1192,2833084.51,done,15543,2025-10-27 20:29:09.530139,2025-11-25 20:29:09.537593,0
ORD-20265543,147,910,604491.48,shipped,15544,2025-11-17 20:29:09.537210,2025-11-25 20:29:09.539063,0
ORD-20265544,464,336,2124326.97,paid,15545,2025-11-10 20:29:09.538104,2025-11-25 20:29:09.546162,0
ORD-20265545,458,276,1796372.4000000004,paid,15546,2025-10-09 20:29:09.545799,2025-11-25 20:29:09.552994,0
ORD-20265546,206,2516,564281.13,paid,15547,2025-10-07 20:29:09.552665,2025-11-25 20:29:09.557221,0
