product_id,warehouse_id,quantity,shelf_location,id,created_at,updated_at,is_deleted
6881,6,1478,,13613,2025-11-25 20:27:38.644398,2025-11-25 20:27:38.644399,0
6881,2,1276,,13614,2025-11-25 20:27:38.644400,2025-11-25 20:27:38.644401,0
6882,2,835,,13615,2025-11-25 20:27:38.644402,2025-11-25 20:27:38.644403,0
6882,1,218,,13616,2025-11-25 20:27:38.644404,2025-11-25 20:27:38.644405,0
6883,1,1093,,13617,2025-11-25 20:27:38.644406,2025-11-25 20:27:38.644407,0
6884,2,1199,,13618,2025-11-25 20:27:38.644408,2025-11-25 20:27:38.644408,0
6884,3,1523,,13619,2025-11-25 20:27:38.644410,2025-11-25 20:27:38.644410,0
6884,5,1118,,13620,2025-11-25 20:27:38.644412,2025-11-25 20:27:38.644412,0
6885,6,1481,,13621,2025-11-25 20:27:38.644414,2025-11-25 20:27:38.644414,0
6885,4,299,,13622,2025-11-25 20:27:38.644415,2025-11-25 20:27:38.644416,0
6885,3,1327,,13623,2025-11-25 20:27:38.644417,2025-11-25 20:27:38.644418,0
6886,5,1321,,13624,2025-11-25 20:27:38.644419,2025-11-25 20:27:38.644420,0
6886,1,1136,,13625,2025-11-25 20:27:38.644421,2025-11-25 20:27:38.644422,0
6886,2,63,,13626,2025-11-25 20:27:38.644423,2025-11-25 20:27:38.644424,0
6887,4,1505,,13627,2025-11-25 20:27:38.644425,2025-11-25 20:27:38.644426,0
6888,6,1923,,13628,2025-11-25 20:27:38.644427,2025-11-25 20:27:38.644428,0
6888,2,892,,13629,2025-11-25 20:27:38.644429,2025-11-25 20:27:38.644430,0
6889,2,1760,,13630,2025-11-25 20:27:38.644431,2025-11-25 20:27:38.644432,0
6889,1,430,,13631,2025-11-25 20:27:38.644433,2025-11-25 20:27:38.644434,0
6889,5,670,,13632,2025-11-25 20:27:38.644435,2025-11-25 20:27:38.644436,0
6890,1,431,,13633,2025-11-25 20:27:38.644437,2025-11-25 20:27:38.644438,0
6890,2,1866,,13634,2025-11-25 20:27:38.644439,2025-11-25 20:27:38.644440,0
6891,5,1780,,13635,2025-11-25 20:27:38.644441,2025-11-25 20:27:38.644442,0
6891,3,1237,,13636,2025-11-25 20:27:38.644443,2025-11-25 20:27:38.644444,0
6891,2,728,,13637,2025-11-25 20:27:38.644445,2025-11-25 20:27:38.644446,0
6892,4,811,,13638,2025-11-25 20:27:38.644447,2025-11-25 20:27:38.644448,0
6892,3,1135,,13639,2025-11-25 20:27:38.644449,2025-11-25 20:27:38.644450,0
6892,5,877,,13640,2025-11-25 20:27:38.644451,2025-11-25 20:27:38.644452,0
6893,5,1832,,13641,2025-11-25 20:27:38.644453,2025-11-25 20:27:38.644454,0
6893,2,1873,,13642,2025-11-25 20:27:38.644455,2025-11-25 20:27:38.644456,0
6894,3,154,,13643,2025-11-25 20:27:38.644457,2025-11-25 20:27:38.644458,0
6894,5,1512,,13644,2025-11-25 20:27:38.644459,2025-11-25 20:27:38.644460,0
6894,4,823,,13645,2025-11-25 20:27:38.644461,2025-11-25 20:27:38.644462,0
6895,5,1855,,13646,2025-11-25 20:27:38.644463,2025-11-25 20:27:38.644464,0
6895,4,880,,13647,2025-11-25 20:27:38.644465,2025-11-25 20:27:38.644466,0
6895,1,1332,,13648,2025-11-25 20:27:38.644467,2025-11-25 20:27:38.644468,0
6896,5,1075,,13649,2025-11-25 20:27:38.644469,2025-11-25 20:27:38.644470,0
6896,6,471,,13650,2025-11-25 20:27:38.644471,2025-11-25 20:27:38.644472,0
6897,1,672,,13651,2025-11-25 20:27:38.644473,2025-11-25 20:27:38.644474,0
6897,5,1480,,13652,2025-11-25 20:27:38.644475,2025-11-25 20:27:38.644476,0
6897,2,55,,13653,2025-11-25 20:27:38.644477,2025-11-25 20:27:38.644478,0
6898,1,532,,13654,2025-11-25 20:27:38.644479,2025-11-25 20:27:38.644480,0
6898,3,1748,,13655,2025-11-25 20:27:38.644481,2025-11-25 20:27:38.644482,0
6898,5,51,,13656,2025-11-25 20:27:38.644483,2025-11-25 20:27:38.644484,0
6899,5,519,,13657,2025-11-25 20:27:38.644485,2025-11-25 20:27:38.644486,0
6900,4,290,,13658,2025-11-25 20:27:38.644487,2025-11-25 20:27:38.644488,0
6901,2,1259,,13659,2025-11-25 20:27:38.751490,2025-11-25 20:27:38.751494,0
6902,1,1504,,13660,2025-11-25 20:27:38.751496,2025-11-25 20:27:38.751497,0
6902,3,1294,,13661,2025-11-25 20:27:38.751499,2025-11-25 20:27:38.751500,0
6902,6,600,,13662,2025-11-25 20:27:38.751501,2025-11-25 20:27:38.751503,0
6903,6,234,,13663,2025-11-25 20:27:38.751504,2025-11-25 20:27:38.751505,0
6904,1,208,,13664,2025-11-25 20:27:38.751506,2025-11-25 20:27:38.751508,0
6904,6,1352,,13665,2025-11-25 20:27:38.751509,2025-11-25 20:27:38.751510,0
6905,3,1995,,13666,2025-11-25 20:27:38.751511,2025-11-25 20:27:38.751512,0
6905,4,564,,13667,2025-11-25 20:27:38.751514,2025-11-25 20:27:38.751515,0
6906,5,1050,,13668,2025-11-25 20:27:38.751516,2025-11-25 20:27:38.751517,0
6907,1,993,,13669,2025-11-25 20:27:38.751519,2025-11-25 20:27:38.751520,0
6908,5,1205,,13670,2025-11-25 20:27:38.751521,2025-11-25 20:27:38.751522,0
6908,3,620,,13671,2025-11-25 20:27:38.751524,2025-11-25 20:27:38.751525,0
6908,2,982,,13672,2025-11-25 20:27:38.751526,2025-11-25 20:27:38.751527,0
6909,2,701,,13673,2025-11-25 20:27:38.751528,2025-11-25 20:27:38.751530,0
6909,3,187,,13674,2025-11-25 20:27:38.751531,2025-11-25 20:27:38.751532,0
6909,1,1422,,13675,2025-11-25 20:27:38.751533,2025-11-25 20:27:38.751535,0
6910,1,405,,13676,2025-11-25 20:27:38.751536,2025-11-25 20:27:38.751537,0
6910,4,1926,,13677,2025-11-25 20:27:38.751539,2025-11-25 20:27:38.751540,0
6910,3,1528,,13678,2025-11-25 20:27:38.751541,2025-11-25 20:27:38.751542,0
6911,6,1442,,13679,2025-11-25 20:27:38.751544,2025-11-25 20:27:38.751545,0
6912,4,756,,13680,2025-11-25 20:27:38.751546,2025-11-25 20:27:38.751547,0
6912,3,1359,,13681,2025-11-25 20:27:38.751548,2025-11-25 20:27:38.751550,0
6913,2,274,,13682,2025-11-25 20:27:38.751551,2025-11-25 20:27:38.751552,0
6914,2,1025,,13683,2025-11-25 20:27:38.751553,2025-11-25 20:27:38.751554,0
6915,1,1696,,13684,2025-11-25 20:27:38.751556,2025-11-25 20:27:38.751557,0
6915,3,320,,13685,2025-11-25 20:27:38.751558,2025-11-25 20:27:38.751559,0
6915,5,468,,13686,2025-11-25 20:27:38.751560,2025-11-25 20:27:38.751561,0
6916,6,1876,,13687,2025-11-25 20:27:38.751563,2025-11-25 20:27:38.751564,0
6916,3,517,,13688,2025-11-25 20:27:38.751565,2025-11-25 20:27:38.751566,0
6916,1,1568,,13689,2025-11-25 20:27:38.751568,2025-11-25 20:27:38.751569,0
6917,1,98,,13690,2025-11-25 20:27:38.751570,2025-11-25 20:27:38.751571,0
6917,5,815,,13691,2025-11-25 20:27:38.751572,2025-11-25 20:27:38.751573,0
6918,2,1550,,13692,2025-11-25 20:27:38.751575,2025-11-25 20:27:38.751576,0
6918,5,1510,,13693,2025-11-25 20:27:38.751577,2025-11-25 20:27:38.751578,0
6918,4,761,,13694,2025-11-25 20:27:38.751579,2025-11-25 20:27:38.751581,0
6919,1,1981,,13695,2025-11-25 20:27:38.751582,2025-11-25 20:27:38.751583,0
6919,6,1887,,13696,2025-11-25 20:27:38.751584,2025-11-25 20:27:38.751585,0
6920,2,832,,13697,2025-11-25 20:27:38.751587,2025-11-25 20:27:38.751588,0
6920,4,456,,13698,2025-11-25 20:27:38.751589,2025-11-25 20:27:38.751590,0
6920,5,1379,,13699,2025-11-25 20:27:38.751591,2025-11-25 20:27:38.751593,0
6921,4,1441,,13700,2025-11-25 20:27:38.751594,2025-11-25 20:27:38.751595,0
6921,2,1681,,13701,2025-11-25 20:27:38.751596,2025-11-25 20:27:38.751597,0
6922,5,153,,13702,2025-11-25 20:27:38.751599,2025-11-25 20:27:38.751600,0
6923,6,414,,13703,2025-11-25 20:27:38.751601,2025-11-25 20:27:38.751602,0
6924,6,77,,13704,2025-11-25 20:27:38.751603,2025-11-25 20:27:38.751604,0
6925,1,84,,13705,2025-11-25 20:27:38.751606,2025-11-25 20:27:38.751607,0
6925,3,1708,,13706,2025-11-25 20:27:38.751608,2025-11-25 20:27:38.751609,0
6926,5,606,,13707,2025-11-25 20:27:38.751610,2025-11-25 20:27:38.751612,0
6927,5,1604,,13708,2025-11-25 20:27:38.751613,2025-11-25 20:27:38.751614,0
6928,5,919,,13709,2025-11-25 20:27:38.751615,2025-11-25 20:27:38.751616,0
6929,6,233,,13710,2025-11-25 20:27:38.751618,2025-11-25 20:27:38.751619,0
6930,6,756,,13711,2025-11-25 20:27:38.751620,2025-11-25 20:27:38.751621,0
6930,1,1383,,13712,2025-11-25 20:27:38.751622,2025-11-25 20:27:38.751624,0
6931,3,1208,,13713,2025-11-25 20:27:38.751625,2025-11-25 20:27:38.751626,0
6932,3,1641,,13714,2025-11-25 20:27:38.751627,2025-11-25 20:27:38.751628,0
6932,1,1474,,13715,2025-11-25 20:27:38.751630,2025-11-25 20:27:38.751631,0
6933,3,730,,13716,2025-11-25 20:27:38.751632,2025-11-25 20:27:38.751633,0
6933,2,906,,13717,2025-11-25 20:27:38.751634,2025-11-25 20:27:38.751635,0
6934,3,1387,,13718,2025-11-25 20:27:38.751637,2025-11-25 20:27:38.751638,0
6934,4,218,,13719,2025-11-25 20:27:38.751639,2025-11-25 20:27:38.751640,0
6934,5,959,,13720,2025-11-25 20:27:38.751641,2025-11-25 20:27:38.751643,0
6935,4,1761,,13721,2025-11-25 20:27:38.751644,2025-11-25 20:27:38.751645,0
6936,2,1141,,13722,2025-11-25 20:27:38.751646,2025-11-25 20:27:38.751647,0
6936,1,1859,,13723,2025-11-25 20:27:38.751648,2025-11-25 20:27:38.751650,0
6937,6,482,,13724,2025-11-25 20:27:38.751651,2025-11-25 20:27:38.751652,0
6937,4,1181,,13725,2025-11-25 20:27:38.751653,2025-11-25 20:27:38.751654,0
6938,1,1486,,13726,2025-11-25 20:27:38.751656,2025-11-25 20:27:38.751657,0
6939,2,526,,13727,2025-11-25 20:27:38.751658,2025-11-25 20:27:38.751659,0
6939,1,243,,13728,2025-11-25 20:27:38.751660,2025-11-25 20:27:38.751662,0
6939,5,720,,13729,2025-11-25 20:27:38.751663,2025-11-25 20:27:38.751664,0
6940,2,1560,,13730,2025-11-25 20:27:38.751665,2025-11-25 20:27:38.751666,0
6940,3,1762,,13731,2025-11-25 20:27:38.751668,2025-11-25 20:27:38.751669,0
6941,5,373,,13732,2025-11-25 20:27:38.751670,2025-11-25 20:27:38.751671,0
6941,2,1397,,13733,2025-11-25 20:27:38.751672,2025-11-25 20:27:38.751674,0
6941,6,881,,13734,2025-11-25 20:27:38.751675,2025-11-25 20:27:38.751676,0
6942,5,140,,13735,2025-11-25 20:27:38.751677,2025-11-25 20:27:38.751678,0
6942,2,1992,,13736,2025-11-25 20:27:38.751680,2025-11-25 20:27:38.751681,0
6942,3,953,,13737,2025-11-25 20:27:38.751682,2025-11-25 20:27:38.751683,0
6943,2,1248,,13738,2025-11-25 20:27:38.751684,2025-11-25 20:27:38.751685,0
6944,4,1477,,13739,2025-11-25 20:27:38.751687,2025-11-25 20:27:38.751688,0
6944,3,551,,13740,2025-11-25 20:27:38.751689,2025-11-25 20:27:38.751690,0
6944,1,1506,,13741,2025-11-25 20:27:38.751692,2025-11-25 20:27:38.751693,0
6945,4,1878,,13742,2025-11-25 20:27:38.751694,2025-11-25 20:27:38.751695,0
6946,5,1299,,13743,2025-11-25 20:27:38.751696,2025-11-25 20:27:38.751697,0
6946,4,167,,13744,2025-11-25 20:27:38.751699,2025-11-25 20:27:38.751700,0
6946,3,331,,13745,2025-11-25 20:27:38.751701,2025-11-25 20:27:38.751703,0
6947,3,455,,13746,2025-11-25 20:27:38.751704,2025-11-25 20:27:38.751705,0
6947,4,1234,,13747,2025-11-25 20:27:38.751706,2025-11-25 20:27:38.751707,0
6948,2,300,,13748,2025-11-25 20:27:38.751708,2025-11-25 20:27:38.751710,0
6949,4,1038,,13749,2025-11-25 20:27:38.751711,2025-11-25 20:27:38.751712,0
6949,1,766,,13750,2025-11-25 20:27:38.751713,2025-11-25 20:27:38.751714,0
6950,1,1198,,13751,2025-11-25 20:27:38.751716,2025-11-25 20:27:38.751717,0
6950,2,1719,,13752,2025-11-25 20:27:38.751718,2025-11-25 20:27:38.751719,0
6951,3,1312,,13753,2025-11-25 20:27:38.751720,2025-11-25 20:27:38.751721,0
6951,4,1366,,13754,2025-11-25 20:27:38.751723,2025-11-25 20:27:38.751724,0
6951,1,935,,13755,2025-11-25 20:27:38.751725,2025-11-25 20:27:38.751726,0
6952,4,1148,,13756,2025-11-25 20:27:38.751727,2025-11-25 20:27:38.751728,0
6952,3,1732,,13757,2025-11-25 20:27:38.751730,2025-11-25 20:27:38.751731,0
6953,4,719,,13758,2025-11-25 20:27:38.751732,2025-11-25 20:27:38.751733,0
6954,1,381,,13759,2025-11-25 20:27:38.751735,2025-11-25 20:27:38.751736,0
6954,2,856,,13760,2025-11-25 20:27:38.751737,2025-11-25 20:27:38.751738,0
6954,6,1299,,13761,2025-11-25 20:27:38.751739,2025-11-25 20:27:38.751741,0
6955,6,251,,13762,2025-11-25 20:27:38.751742,2025-11-25 20:27:38.751743,0
6955,4,1253,,13763,2025-11-25 20:27:38.751744,2025-11-25 20:27:38.751745,0
6955,2,1868,,13764,2025-11-25 20:27:38.751747,2025-11-25 20:27:38.751748,0
6956,4,465,,13765,2025-11-25 20:27:38.751749,2025-11-25 20:27:38.751750,0
6956,3,228,,13766,2025-11-25 20:27:38.751751,2025-11-25 20:27:38.751753,0
6957,5,81,,13767,2025-11-25 20:27:38.751754,2025-11-25 20:27:38.751755,0
6957,3,1219,,13768,2025-11-25 20:27:38.751756,2025-11-25 20:27:38.751757,0
6957,1,1482,,13769,2025-11-25 20:27:38.751759,2025-11-25 20:27:38.751760,0
6958,4,1862,,13770,2025-11-25 20:27:38.751761,2025-11-25 20:27:38.751762,0
6958,1,394,,13771,2025-11-25 20:27:38.751763,2025-11-25 20:27:38.751764,0
6958,2,110,,13772,2025-11-25 20:27:38.751766,2025-11-25 20:27:38.751767,0
6959,6,83,,13773,2025-11-25 20:27:38.751768,2025-11-25 20:27:38.751769,0
6960,2,1923,,13774,2025-11-25 20:27:38.751770,2025-11-25 20:27:38.751771,0
6960,1,313,,13775,2025-11-25 20:27:38.751773,2025-11-25 20:27:38.751774,0
6961,2,926,,13776,2025-11-25 20:27:38.751775,2025-11-25 20:27:38.751776,0
6962,5,1022,,13777,2025-11-25 20:27:38.751777,2025-11-25 20:27:38.751779,0
6963,1,1091,,13778,2025-11-25 20:27:38.751780,2025-11-25 20:27:38.751781,0
6964,3,65,,13779,2025-11-25 20:27:38.751782,2025-11-25 20:27:38.751783,0
6965,1,704,,13780,2025-11-25 20:27:38.751784,2025-11-25 20:27:38.751786,0
6965,2,1491,,13781,2025-11-25 20:27:38.751787,2025-11-25 20:27:38.751788,0
6966,3,599,,13782,2025-11-25 20:27:38.751789,2025-11-25 20:27:38.751790,0
6967,1,1994,,13783,2025-11-25 20:27:38.751792,2025-11-25 20:27:38.751793,0
6967,6,1699,,13784,2025-11-25 20:27:38.751794,2025-11-25 20:27:38.751795,0
6968,1,1076,,13785,2025-11-25 20:27:38.751796,2025-11-25 20:27:38.751797,0
6969,6,1673,,13786,2025-11-25 20:27:38.751799,2025-11-25 20:27:38.751800,0
6970,3,1832,,13787,2025-11-25 20:27:38.751801,2025-11-25 20:27:38.751802,0
6971,3,1050,,13788,2025-11-25 20:27:38.751803,2025-11-25 20:27:38.751804,0
6971,5,1170,,13789,2025-11-25 20:27:38.751806,2025-11-25 20:27:38.751807,0
6972,2,619,,13790,2025-11-25 20:27:38.751808,2025-11-25 20:27:38.751809,0
6972,4,757,,13791,2025-11-25 20:27:38.751811,2025-11-25 20:27:38.751812,0
6973,5,1205,,13792,2025-11-25 20:27:38.751813,2025-11-25 20:27:38.751814,0
6974,3,655,,13793,2025-11-25 20:27:38.751815,2025-11-25 20:27:38.751816,0
6974,4,1433,,13794,2025-11-25 20:27:38.751818,2025-11-25 20:27:38.751819,0
6974,6,87,,13795,2025-11-25 20:27:38.751820,2025-11-25 20:27:38.751821,0
6975,4,1756,,13796,2025-11-25 20:27:38.751822,2025-11-25 20:27:38.751823,0
6976,5,104,,13797,2025-11-25 20:27:38.751825,2025-11-25 20:27:38.751826,0
6976,1,115,,13798,2025-11-25 20:27:38.751827,2025-11-25 20:27:38.751828,0
6977,3,884,,13799,2025-11-25 20:27:38.751829,2025-11-25 20:27:38.751830,0
6978,1,1567,,13800,2025-11-25 20:27:38.751832,2025-11-25 20:27:38.751833,0
6979,6,1346,,13801,2025-11-25 20:27:38.751834,2025-11-25 20:27:38.751835,0
6980,5,552,,13802,2025-11-25 20:27:38.751837,2025-11-25 20:27:38.751838,0
6980,4,587,,13803,2025-11-25 20:27:38.751839,2025-11-25 20:27:38.751841,0
6980,1,622,,13804,2025-11-25 20:27:38.751842,2025-11-25 20:27:38.751843,0
6981,5,1043,,13805,2025-11-25 20:27:38.751844,2025-11-25 20:27:38.751845,0
6981,6,853,,13806,2025-11-25 20:27:38.751847,2025-11-25 20:27:38.751848,0
6981,3,639,,13807,2025-11-25 20:27:38.751849,2025-11-25 20:27:38.751850,0
6982,1,748,,13808,2025-11-25 20:27:38.751851,2025-11-25 20:27:38.751852,0
6982,5,692,,13809,2025-11-25 20:27:38.751853,2025-11-25 20:27:38.751854,0
6983,1,715,,13810,2025-11-25 20:27:38.751856,2025-11-25 20:27:38.751857,0
6983,6,534,,13811,2025-11-25 20:27:38.751858,2025-11-25 20:27:38.751859,0
6983,3,1391,,13812,2025-11-25 20:27:38.751860,2025-11-25 20:27:38.751861,0
6984,2,1046,,13813,2025-11-25 20:27:38.751862,2025-11-25 20:27:38.751863,0
6984,6,365,,13814,2025-11-25 20:27:38.751864,2025-11-25 20:27:38.751865,0
6985,3,1921,,13815,2025-11-25 20:27:38.751867,2025-11-25 20:27:38.751868,0
6986,6,755,,13816,2025-11-25 20:27:38.751869,2025-11-25 20:27:38.751870,0
6987,3,653,,13817,2025-11-25 20:27:38.751871,2025-11-25 20:27:38.751872,0
6987,4,1710,,13818,2025-11-25 20:27:38.751873,2025-11-25 20:27:38.751874,0
6987,5,1307,,13819,2025-11-25 20:27:38.751875,2025-11-25 20:27:38.751876,0
6988,4,677,,13820,2025-11-25 20:27:38.751878,2025-11-25 20:27:38.751879,0
6988,2,246,,13821,2025-11-25 20:27:38.751880,2025-11-25 20:27:38.751881,0
6988,3,749,,13822,2025-11-25 20:27:38.751882,2025-11-25 20:27:38.751886,0
6989,1,1225,,13823,2025-11-25 20:27:38.751887,2025-11-25 20:27:38.751888,0
6989,5,795,,13824,2025-11-25 20:27:38.751889,2025-11-25 20:27:38.751890,0
6990,3,1151,,13825,2025-11-25 20:27:38.751892,2025-11-25 20:27:38.751893,0
6990,2,1343,,13826,2025-11-25 20:27:38.751894,2025-11-25 20:27:38.751895,0
6991,6,1093,,13827,2025-11-25 20:27:38.751896,2025-11-25 20:27:38.751897,0
6992,1,511,,13828,2025-11-25 20:27:38.751898,2025-11-25 20:27:38.751899,0
6992,2,958,,13829,2025-11-25 20:27:38.751901,2025-11-25 20:27:38.751902,0
6992,4,1001,,13830,2025-11-25 20:27:38.751903,2025-11-25 20:27:38.751904,0
6993,1,545,,13831,2025-11-25 20:27:38.751905,2025-11-25 20:27:38.751906,0
6993,5,1001,,13832,2025-11-25 20:27:38.751907,2025-11-25 20:27:38.751908,0
6993,2,1785,,13833,2025-11-25 20:27:38.751909,2025-11-25 20:27:38.751910,0
6994,5,1848,,13834,2025-11-25 20:27:38.751912,2025-11-25 20:27:38.751913,0
6994,1,319,,13835,2025-11-25 20:27:38.751914,2025-11-25 20:27:38.751915,0
6995,6,811,,13836,2025-11-25 20:27:38.751916,2025-11-25 20:27:38.751917,0
6995,5,1881,,13837,2025-11-25 20:27:38.751918,2025-11-25 20:27:38.751919,0
6995,2,1109,,13838,2025-11-25 20:27:38.751920,2025-11-25 20:27:38.751921,0
6996,3,1166,,13839,2025-11-25 20:27:38.751923,2025-11-25 20:27:38.751924,0
6997,1,252,,13840,2025-11-25 20:27:38.751925,2025-11-25 20:27:38.751926,0
6998,3,1602,,13841,2025-11-25 20:27:38.751927,2025-11-25 20:27:38.751928,0
6999,2,580,,13842,2025-11-25 20:27:38.751929,2025-11-25 20:27:38.751930,0
6999,6,710,,13843,2025-11-25 20:27:38.751931,2025-11-25 20:27:38.751932,0
6999,4,406,,13844,2025-11-25 20:27:38.751934,2025-11-25 20:27:38.751935,0
7000,2,1463,,13845,2025-11-25 20:27:38.751936,2025-11-25 20:27:38.751937,0
7001,5,1918,,13846,2025-11-25 20:27:38.851797,2025-11-25 20:27:38.851800,0
7001,1,1012,,13847,2025-11-25 20:27:38.851802,2025-11-25 20:27:38.851803,0
7002,5,904,,13848,2025-11-25 20:27:38.851804,2025-11-25 20:27:38.851805,0
7002,4,1931,,13849,2025-11-25 20:27:38.851806,2025-11-25 20:27:38.851807,0
7003,1,136,,13850,2025-11-25 20:27:38.851809,2025-11-25 20:27:38.851810,0
7003,5,286,,13851,2025-11-25 20:27:38.851811,2025-11-25 20:27:38.851812,0
7004,2,1892,,13852,2025-11-25 20:27:38.851813,2025-11-25 20:27:38.851814,0
7005,2,1171,,13853,2025-11-25 20:27:38.851815,2025-11-25 20:27:38.851816,0
7005,6,267,,13854,2025-11-25 20:27:38.851817,2025-11-25 20:27:38.851818,0
7005,5,1571,,13855,2025-11-25 20:27:38.851820,2025-11-25 20:27:38.851821,0
7006,1,1846,,13856,2025-11-25 20:27:38.851822,2025-11-25 20:27:38.851823,0
7006,5,279,,13857,2025-11-25 20:27:38.851824,2025-11-25 20:27:38.851825,0
7007,3,1116,,13858,2025-11-25 20:27:38.851826,2025-11-25 20:27:38.851827,0
7007,4,1851,,13859,2025-11-25 20:27:38.851828,2025-11-25 20:27:38.851829,0
7007,5,188,,13860,2025-11-25 20:27:38.851830,2025-11-25 20:27:38.851831,0
7008,2,234,,13861,2025-11-25 20:27:38.851833,2025-11-25 20:27:38.851834,0
7009,2,894,,13862,2025-11-25 20:27:38.851835,2025-11-25 20:27:38.851836,0
7009,3,1406,,13863,2025-11-25 20:27:38.851837,2025-11-25 20:27:38.851838,0
7010,5,663,,13864,2025-11-25 20:27:38.851839,2025-11-25 20:27:38.851840,0
7011,2,1111,,13865,2025-11-25 20:27:38.851841,2025-11-25 20:27:38.851842,0
7011,6,737,,13866,2025-11-25 20:27:38.851843,2025-11-25 20:27:38.851844,0
7012,3,1664,,13867,2025-11-25 20:27:38.851845,2025-11-25 20:27:38.851846,0
7013,6,887,,13868,2025-11-25 20:27:38.851847,2025-11-25 20:27:38.851848,0
7014,4,1157,,13869,2025-11-25 20:27:38.851849,2025-11-25 20:27:38.851850,0
7014,2,309,,13870,2025-11-25 20:27:38.851852,2025-11-25 20:27:38.851853,0
7015,4,1979,,13871,2025-11-25 20:27:38.851854,2025-11-25 20:27:38.851855,0
7016,4,1847,,13872,2025-11-25 20:27:38.851856,2025-11-25 20:27:38.851857,0
7016,1,1928,,13873,2025-11-25 20:27:38.851858,2025-11-25 20:27:38.851859,0
7016,5,762,,13874,2025-11-25 20:27:38.851860,2025-11-25 20:27:38.851861,0
7017,1,835,,13875,2025-11-25 20:27:38.851862,2025-11-25 20:27:38.851863,0
7017,4,1226,,13876,2025-11-25 20:27:38.851864,2025-11-25 20:27:38.851865,0
7017,5,776,,13877,2025-11-25 20:27:38.851866,2025-11-25 20:27:38.851867,0
7018,2,354,,13878,2025-11-25 20:27:38.851868,2025-11-25 20:27:38.851869,0
7018,6,1306,,13879,2025-11-25 20:27:38.851870,2025-11-25 20:27:38.851871,0
7019,3,1333,,13880,2025-11-25 20:27:38.851873,2025-11-25 20:27:38.851874,0
7019,1,552,,13881,2025-11-25 20:27:38.851875,2025-11-25 20:27:38.851876,0
7019,5,663,,13882,2025-11-25 20:27:38.851877,2025-11-25 20:27:38.851878,0
7020,5,117,,13883,2025-11-25 20:27:38.851879,2025-11-25 20:27:38.851880,0
7020,4,1264,,13884,2025-11-25 20:27:38.851881,2025-11-25 20:27:38.851882,0
7021,2,1642,,13885,2025-11-25 20:27:38.851883,2025-11-25 20:27:38.851884,0
7022,4,605,,13886,2025-11-25 20:27:38.851885,2025-11-25 20:27:38.851886,0
7022,5,1605,,13887,2025-11-25 20:27:38.851887,2025-11-25 20:27:38.851888,0
7023,4,454,,13888,2025-11-25 20:27:38.851889,2025-11-25 20:27:38.851890,0
7023,1,1674,,13889,2025-11-25 20:27:38.851891,2025-11-25 20:27:38.851892,0
7023,3,1744,,13890,2025-11-25 20:27:38.851894,2025-11-25 20:27:38.851895,0
7024,1,62,,13891,2025-11-25 20:27:38.851896,2025-11-25 20:27:38.851897,0
7024,3,954,,13892,2025-11-25 20:27:38.851898,2025-11-25 20:27:38.851899,0
7025,5,254,,13893,2025-11-25 20:27:38.851900,2025-11-25 20:27:38.851901,0
7025,3,1402,,13894,2025-11-25 20:27:38.851902,2025-11-25 20:27:38.851903,0
7025,4,1464,,13895,2025-11-25 20:27:38.851904,2025-11-25 20:27:38.851905,0
7026,1,1574,,13896,2025-11-25 20:27:38.851906,2025-11-25 20:27:38.851907,0
7026,4,357,,13897,2025-11-25 20:27:38.851908,2025-11-25 20:27:38.851909,0
7026,6,477,,13898,2025-11-25 20:27:38.851910,2025-11-25 20:27:38.851911,0
7027,2,1737,,13899,2025-11-25 20:27:38.851912,2025-11-25 20:27:38.851913,0
7027,5,1221,,13900,2025-11-25 20:27:38.851915,2025-11-25 20:27:38.851916,0
7028,2,901,,13901,2025-11-25 20:27:38.851917,2025-11-25 20:27:38.851918,0
7029,2,135,,13902,2025-11-25 20:27:38.851919,2025-11-25 20:27:38.851920,0
7029,5,311,,13903,2025-11-25 20:27:38.851921,2025-11-25 20:27:38.851922,0
7030,2,674,,13904,2025-11-25 20:27:38.851923,2025-11-25 20:27:38.851924,0
7030,3,1876,,13905,2025-11-25 20:27:38.851925,2025-11-25 20:27:38.851926,0
7031,1,680,,13906,2025-11-25 20:27:38.851927,2025-11-25 20:27:38.851928,0
7031,4,191,,13907,2025-11-25 20:27:38.851929,2025-11-25 20:27:38.851930,0
7032,3,866,,13908,2025-11-25 20:27:38.851932,2025-11-25 20:27:38.851933,0
7033,5,263,,13909,2025-11-25 20:27:38.851934,2025-11-25 20:27:38.851935,0
7034,5,1634,,13910,2025-11-25 20:27:38.851936,2025-11-25 20:27:38.851937,0
7035,6,775,,13911,2025-11-25 20:27:38.851938,2025-11-25 20:27:38.851939,0
7036,5,680,,13912,2025-11-25 20:27:38.851940,2025-11-25 20:27:38.851941,0
7036,4,623,,13913,2025-11-25 20:27:38.851942,2025-11-25 20:27:38.851943,0
7037,2,1084,,13914,2025-11-25 20:27:38.851944,2025-11-25 20:27:38.851945,0
7038,1,520,,13915,2025-11-25 20:27:38.851946,2025-11-25 20:27:38.851947,0
7038,6,1623,,13916,2025-11-25 20:27:38.851948,2025-11-25 20:27:38.851949,0
7039,1,1507,,13917,2025-11-25 20:27:38.851951,2025-11-25 20:27:38.851952,0
7039,5,1636,,13918,2025-11-25 20:27:38.851953,2025-11-25 20:27:38.851954,0
