transaction_code,move_type,product_id,warehouse_id,qty_change,balance_after,operator_id,remark,id,created_at,updated_at,is_deleted
INIT-#443fe3-8385,inbound,8386,5,198,198,1,系统初始化入库,16653,2025-11-25 20:27:40.329554,2025-11-25 20:27:40.329555,0
INIT-#c7df0f-8386,inbound,8387,3,1142,1142,1,系统初始化入库,16654,2025-11-25 20:27:40.329556,2025-11-25 20:27:40.329557,0
INIT-#49c488-8387,inbound,8388,2,1201,1201,1,系统初始化入库,16655,2025-11-25 20:27:40.329559,2025-11-25 20:27:40.329560,0
INIT-#a606ee-8388,inbound,8389,6,551,551,1,系统初始化入库,16656,2025-11-25 20:27:40.329561,2025-11-25 20:27:40.329562,0
INIT-#4226f1-8388,inbound,8389,3,916,916,1,系统初始化入库,16657,2025-11-25 20:27:40.329563,2025-11-25 20:27:40.329564,0
INIT-#4dfc08-8389,inbound,8390,4,1636,1636,1,系统初始化入库,16658,2025-11-25 20:27:40.329565,2025-11-25 20:27:40.329566,0
INIT-#aa5d45-8389,inbound,8390,2,949,949,1,系统初始化入库,16659,2025-11-25 20:27:40.329567,2025-11-25 20:27:40.329568,0
INIT-#519f8c-8389,inbound,8390,1,278,278,1,系统初始化入库,16660,2025-11-25 20:27:40.329569,2025-11-25 20:27:40.329570,0
INIT-#005e3a-8390,inbound,8391,2,199,199,1,系统初始化入库,16661,2025-11-25 20:27:40.329572,2025-11-25 20:27:40.329573,0
INIT-#59742f-8390,inbound,8391,1,1542,1542,1,系统初始化入库,16662,2025-11-25 20:27:40.329574,2025-11-25 20:27:40.329575,0
INIT-#f7e83d-8391,inbound,8392,5,154,154,1,系统初始化入库,16663,2025-11-25 20:27:40.329576,2025-11-25 20:27:40.329577,0
INIT-#39d789-8392,inbound,8393,1,495,495,1,系统初始化入库,16664,2025-11-25 20:27:40.329578,2025-11-25 20:27:40.329579,0
INIT-#8cd040-8393,inbound,8394,4,1989,1989,1,系统初始化入库,16665,2025-11-25 20:27:40.329580,2025-11-25 20:27:40.329581,0
INIT-#91a2d0-8394,inbound,8395,3,1853,1853,1,系统初始化入库,16666,2025-11-25 20:27:40.329582,2025-11-25 20:27:40.329583,0
INIT-#8d8b9c-8395,inbound,8396,3,575,575,1,系统初始化入库,16667,2025-11-25 20:27:40.329585,2025-11-25 20:27:40.329586,0
INIT-#64601e-8395,inbound,8396,4,1265,1265,1,系统初始化入库,16668,2025-11-25 20:27:40.329587,2025-11-25 20:27:40.329588,0
INIT-#8af921-8396,inbound,8397,6,923,923,1,系统初始化入库,16669,2025-11-25 20:27:40.329589,2025-11-25 20:27:40.329590,0
INIT-#d9d685-8396,inbound,8397,3,776,776,1,系统初始化入库,16670,2025-11-25 20:27:40.329591,2025-11-25 20:27:40.329592,0
INIT-#a9384d-8397,inbound,8398,4,253,253,1,系统初始化入库,16671,2025-11-25 20:27:40.329593,2025-11-25 20:27:40.329594,0
INIT-#b620c1-8397,inbound,8398,1,401,401,1,系统初始化入库,16672,2025-11-25 20:27:40.329595,2025-11-25 20:27:40.329596,0
INIT-#64a3f1-8398,inbound,8399,5,191,191,1,系统初始化入库,16673,2025-11-25 20:27:40.329597,2025-11-25 20:27:40.329598,0
INIT-#9cc933-8398,inbound,8399,2,778,778,1,系统初始化入库,16674,2025-11-25 20:27:40.329600,2025-11-25 20:27:40.329600,0
INIT-#65f968-8399,inbound,8400,2,297,297,1,系统初始化入库,16675,2025-11-25 20:27:40.329602,2025-11-25 20:27:40.329603,0
INIT-#330932-8399,inbound,8400,6,1964,1964,1,系统初始化入库,16676,2025-11-25 20:27:40.329604,2025-11-25 20:27:40.329605,0
INIT-#9a7672-8399,inbound,8400,1,98,98,1,系统初始化入库,16677,2025-11-25 20:27:40.329606,2025-11-25 20:27:40.329607,0
INIT-#a06429-8400,inbound,8401,2,1781,1781,1,系统初始化入库,16678,2025-11-25 20:27:40.427815,2025-11-25 20:27:40.427818,0
INIT-#37f6c6-8400,inbound,8401,5,685,685,1,系统初始化入库,16679,2025-11-25 20:27:40.427820,2025-11-25 20:27:40.427821,0
INIT-#44eb89-8401,inbound,8402,4,856,856,1,系统初始化入库,16680,2025-11-25 20:27:40.427822,2025-11-25 20:27:40.427823,0
INIT-#967119-8401,inbound,8402,6,205,205,1,系统初始化入库,16681,2025-11-25 20:27:40.427824,2025-11-25 20:27:40.427825,0
INIT-#c4d34b-8402,inbound,8403,2,1481,1481,1,系统初始化入库,16682,2025-11-25 20:27:40.427827,2025-11-25 20:27:40.427828,0
INIT-#102ce6-8403,inbound,8404,1,1383,1383,1,系统初始化入库,16683,2025-11-25 20:27:40.427829,2025-11-25 20:27:40.427830,0
INIT-#49b724-8403,inbound,8404,5,1715,1715,1,系统初始化入库,16684,2025-11-25 20:27:40.427831,2025-11-25 20:27:40.427832,0
INIT-#d872f8-8404,inbound,8405,2,1327,1327,1,系统初始化入库,16685,2025-11-25 20:27:40.427833,2025-11-25 20:27:40.427834,0
INIT-#527363-8405,inbound,8406,3,1769,1769,1,系统初始化入库,16686,2025-11-25 20:27:40.427835,2025-11-25 20:27:40.427836,0
INIT-#40ee07-8406,inbound,8407,3,743,743,1,系统初始化入库,16687,2025-11-25 20:27:40.427837,2025-11-25 20:27:40.427838,0
INIT-#46bdc4-8406,inbound,8407,5,708,708,1,系统初始化入库,16688,2025-11-25 20:27:40.427839,2025-11-25 20:27:40.427840,0
INIT-#f8d3db-8406,inbound,8407,6,777,777,1,系统初始化入库,16689,2025-11-25 20:27:40.427841,2025-11-25 20:27:40.427842,0
INIT-#ef134d-8407,inbound,8408,1,1280,1280,1,系统初始化入库,16690,2025-11-25 20:27:40.427843,2025-11-25 20:27:40.427844,0
INIT-#c52275-8408,inbound,8409,6,506,506,1,系统初始化入库,16691,2025-11-25 20:27:40.427846,2025-11-25 20:27:40.427847,0
INIT-#302c61-8408,inbound,8409,3,710,710,1,系统初始化入库,16692,2025-11-25 20:27:40.427848,2025-11-25 20:27:40.427849,0
INIT-#d6c66a-8408,inbound,8409,1,729,729,1,系统初始化入库,16693,2025-11-25 20:27:40.427850,2025-11-25 20:27:40.427851,0
INIT-#e33b2a-8409,inbound,8410,6,1408,1408,1,系统初始化入库,16694,2025-11-25 20:27:40.427852,2025-11-25 20:27:40.427853,0
INIT-#2b86c5-8409,inbound,8410,2,99,99,1,系统初始化入库,16695,2025-11-25 20:27:40.427854,2025-11-25 20:27:40.427855,0
INIT-#5bb46b-8409,inbound,8410,1,1549,1549,1,系统初始化入库,16696,2025-11-25 20:27:40.427856,2025-11-25 20:27:40.427857,0
INIT-#8ac525-8410,inbound,8411,4,879,879,1,系统初始化入库,16697,2025-11-25 20:27:40.427858,2025-11-25 20:27:40.427859,0
INIT-#cb67bc-8410,inbound,8411,2,166,166,1,系统初始化入库,16698,2025-11-25 20:27:40.427860,2025-11-25 20:27:40.427861,0
INIT-#829477-8411,inbound,8412,6,1082,1082,1,系统初始化入库,16699,2025-11-25 20:27:40.427863,2025-11-25 20:27:40.427864,0
INIT-#0201eb-8412,inbound,8413,2,1462,1462,1,系统初始化入库,16700,2025-11-25 20:27:40.427865,2025-11-25 20:27:40.427866,0
INIT-#f6fdc8-8413,inbound,8414,3,1493,1493,1,系统初始化入库,16701,2025-11-25 20:27:40.427867,2025-11-25 20:27:40.427868,0
INIT-#3b6008-8413,inbound,8414,5,1746,1746,1,系统初始化入库,16702,2025-11-25 20:27:40.427869,2025-11-25 20:27:40.427870,0
INIT-#11b412-8413,inbound,8414,2,1222,1222,1,系统初始化入库,16703,2025-11-25 20:27:40.427871,2025-11-25 20:27:40.427872,0
INIT-#38ce46-8414,inbound,8415,5,1369,1369,1,系统初始化入库,16704,2025-11-25 20:27:40.427873,2025-11-25 20:27:40.427874,0
INIT-#f60b0d-8415,inbound,8416,1,1954,1954,1,系统初始化入库,16705,2025-11-25 20:27:40.427876,2025-11-25 20:27:40.427876,0
INIT-#e5d851-8415,inbound,8416,2,1899,1899,1,系统初始化入库,16706,2025-11-25 20:27:40.427878,2025-11-25 20:27:40.427879,0
INIT-#76b96d-8415,inbound,8416,4,1399,1399,1,系统初始化入库,16707,2025-11-25 20:27:40.427880,2025-11-25 20:27:40.427881,0
INIT-#3c1c33-8416,inbound,8417,1,921,921,1,系统初始化入库,16708,2025-11-25 20:27:40.427882,2025-11-25 20:27:40.427883,0
INIT-#798ad8-8417,inbound,8418,5,123,123,1,系统初始化入库,16709,2025-11-25 20:27:40.427884,2025-11-25 20:27:40.427885,0
INIT-#8292d6-8417,inbound,8418,4,1894,1894,1,系统初始化入库,16710,2025-11-25 20:27:40.427886,2025-11-25 20:27:40.427887,0
INIT-#382ba9-8417,inbound,8418,2,430,430,1,系统初始化入库,16711,2025-11-25 20:27:40.427888,2025-11-25 20:27:40.427889,0
INIT-#57db52-8418,inbound,8419,1,866,866,1,系统初始化入库,16712,2025-11-25 20:27:40.427890,2025-11-25 20:27:40.427891,0
INIT-#3d9d3e-8418,inbound,8419,5,451,451,1,系统初始化入库,16713,2025-11-25 20:27:40.427893,2025-11-25 20:27:40.427894,0
INIT-#f188b7-8418,inbound,8419,6,1423,1423,1,系统初始化入库,16714,2025-11-25 20:27:40.427895,2025-11-25 20:27:40.427896,0
INIT-#98915a-8419,inbound,8420,1,650,650,1,系统初始化入库,16715,2025-11-25 20:27:40.427897,2025-11-25 20:27:40.427898,0
INIT-#3a17bb-8420,inbound,8421,6,1219,1219,1,系统初始化入库,16716,2025-11-25 20:27:40.427899,2025-11-25 20:27:40.427900,0
INIT-#458926-8421,inbound,8422,4,332,332,1,系统初始化入库,16717,2025-11-25 20:27:40.427901,2025-11-25 20:27:40.427902,0
INIT-#eddd17-8422,inbound,8423,4,1074,1074,1,系统初始化入库,16718,2025-11-25 20:27:40.427903,2025-11-25 20:27:40.427904,0
INIT-#a997f1-8422,inbound,8423,5,1826,1826,1,系统初始化入库,16719,2025-11-25 20:27:40.427905,2025-11-25 20:27:40.427906,0
INIT-#7df588-8422,inbound,8423,6,486,486,1,系统初始化入库,16720,2025-11-25 20:27:40.427907,2025-11-25 20:27:40.427908,0
INIT-#60367a-8423,inbound,8424,5,665,665,1,系统初始化入库,16721,2025-11-25 20:27:40.427909,2025-11-25 20:27:40.427910,0
INIT-#16579c-8424,inbound,8425,4,1447,1447,1,系统初始化入库,16722,2025-11-25 20:27:40.427911,2025-11-25 20:27:40.427912,0
INIT-#e1b25f-8424,inbound,8425,6,198,198,1,系统初始化入库,16723,2025-11-25 20:27:40.427914,2025-11-25 20:27:40.427915,0
INIT-#9484d9-8425,inbound,8426,4,751,751,1,系统初始化入库,16724,2025-11-25 20:27:40.427916,2025-11-25 20:27:40.427917,0
INIT-#3e6000-8426,inbound,8427,6,1728,1728,1,系统初始化入库,16725,2025-11-25 20:27:40.427918,2025-11-25 20:27:40.427919,0
INIT-#066004-8426,inbound,8427,4,1117,1117,1,系统初始化入库,16726,2025-11-25 20:27:40.427920,2025-11-25 20:27:40.427921,0
INIT-#1e94fb-8427,inbound,8428,4,1316,1316,1,系统初始化入库,16727,2025-11-25 20:27:40.427922,2025-11-25 20:27:40.427923,0
INIT-#176b54-8428,inbound,8429,5,431,431,1,系统初始化入库,16728,2025-11-25 20:27:40.427924,2025-11-25 20:27:40.427925,0
INIT-#38cd9d-8428,inbound,8429,3,622,622,1,系统初始化入库,16729,2025-11-25 20:27:40.427926,2025-11-25 20:27:40.427927,0
INIT-#f72a23-8429,inbound,8430,3,1537,1537,1,系统初始化入库,16730,2025-11-25 20:27:40.427928,2025-11-25 20:27:40.427929,0
INIT-#6fb3b8-8430,inbound,8431,1,1441,1441,1,系统初始化入库,16731,2025-11-25 20:27:40.427931,2025-11-25 20:27:40.427932,0
INIT-#77b8b7-8431,inbound,8432,6,462,462,1,系统初始化入库,16732,2025-11-25 20:27:40.427933,2025-11-25 20:27:40.427934,0
INIT-#61ab8d-8432,inbound,8433,1,942,942,1,系统初始化入库,16733,2025-11-25 20:27:40.427935,2025-11-25 20:27:40.427936,0
INIT-#bf7eed-8432,inbound,8433,2,55,55,1,系统初始化入库,16734,2025-11-25 20:27:40.427937,2025-11-25 20:27:40.427938,0
INIT-#2f718c-8432,inbound,8433,5,143,143,1,系统初始化入库,16735,2025-11-25 20:27:40.427939,2025-11-25 20:27:40.427940,0
INIT-#2c1e71-8433,inbound,8434,5,1219,1219,1,系统初始化入库,16736,2025-11-25 20:27:40.427942,2025-11-25 20:27:40.427943,0
INIT-#e28f55-8433,inbound,8434,4,1681,1681,1,系统初始化入库,16737,2025-11-25 20:27:40.427944,2025-11-25 20:27:40.427945,0
INIT-#19da41-8433,inbound,8434,1,1355,1355,1,系统初始化入库,16738,2025-11-25 20:27:40.427946,2025-11-25 20:27:40.427947,0
INIT-#070866-8434,inbound,8435,1,824,824,1,系统初始化入库,16739,2025-11-25 20:27:40.427948,2025-11-25 20:27:40.427949,0
INIT-#0060e7-8434,inbound,8435,4,1873,1873,1,系统初始化入库,16740,2025-11-25 20:27:40.427950,2025-11-25 20:27:40.427951,0
INIT-#186739-8434,inbound,8435,6,66,66,1,系统初始化入库,16741,2025-11-25 20:27:40.427953,2025-11-25 20:27:40.427954,0
INIT-#81b567-8435,inbound,8436,3,1003,1003,1,系统初始化入库,16742,2025-11-25 20:27:40.427955,2025-11-25 20:27:40.427956,0
INIT-#fa3847-8436,inbound,8437,3,1316,1316,1,系统初始化入库,16743,2025-11-25 20:27:40.427957,2025-11-25 20:27:40.427958,0
INIT-#6bb835-8436,inbound,8437,6,1586,1586,1,系统初始化入库,16744,2025-11-25 20:27:40.427959,2025-11-25 20:27:40.427960,0
INIT-#8f8d87-8436,inbound,8437,1,104,104,1,系统初始化入库,16745,2025-11-25 20:27:40.427961,2025-11-25 20:27:40.427963,0
INIT-#57b82f-8437,inbound,8438,5,1602,1602,1,系统初始化入库,16746,2025-11-25 20:27:40.427964,2025-11-25 20:27:40.427965,0
INIT-#8ea12c-8437,inbound,8438,1,1881,1881,1,系统初始化入库,16747,2025-11-25 20:27:40.427966,2025-11-25 20:27:40.427967,0
INIT-#04d7c2-8437,inbound,8438,2,841,841,1,系统初始化入库,16748,2025-11-25 20:27:40.427968,2025-11-25 20:27:40.427969,0
INIT-#774973-8438,inbound,8439,4,1659,1659,1,系统初始化入库,16749,2025-11-25 20:27:40.427970,2025-11-25 20:27:40.427972,0
INIT-#93f7ee-8439,inbound,8440,3,754,754,1,系统初始化入库,16750,2025-11-25 20:27:40.427973,2025-11-25 20:27:40.427974,0
INIT-#1e32cb-8439,inbound,8440,1,146,146,1,系统初始化入库,16751,2025-11-25 20:27:40.427975,2025-11-25 20:27:40.427976,0
INIT-#0930f3-8440,inbound,8441,4,1591,1591,1,系统初始化入库,16752,2025-11-25 20:27:40.427977,2025-11-25 20:27:40.427978,0
INIT-#3e02f1-8441,inbound,8442,1,1624,1624,1,系统初始化入库,16753,2025-11-25 20:27:40.427979,2025-11-25 20:27:40.427980,0
INIT-#b24dec-8442,inbound,8443,3,821,821,1,系统初始化入库,16754,2025-11-25 20:27:40.427982,2025-11-25 20:27:40.427983,0
INIT-#7206cd-8443,inbound,8444,6,1965,1965,1,系统初始化入库,16755,2025-11-25 20:27:40.427984,2025-11-25 20:27:40.427985,0
INIT-#455181-8443,inbound,8444,4,1143,1143,1,系统初始化入库,16756,2025-11-25 20:27:40.427986,2025-11-25 20:27:40.427987,0
INIT-#541ef9-8444,inbound,8445,1,1194,1194,1,系统初始化入库,16757,2025-11-25 20:27:40.427988,2025-11-25 20:27:40.427989,0
INIT-#e88774-8445,inbound,8446,4,185,185,1,系统初始化入库,16758,2025-11-25 20:27:40.427990,2025-11-25 20:27:40.427991,0
INIT-#f982cb-8445,inbound,8446,1,1353,1353,1,系统初始化入库,16759,2025-11-25 20:27:40.427992,2025-11-25 20:27:40.427993,0
INIT-#2175eb-8446,inbound,8447,6,526,526,1,系统初始化入库,16760,2025-11-25 20:27:40.427995,2025-11-25 20:27:40.427996,0
INIT-#d0990d-8446,inbound,8447,3,1156,1156,1,系统初始化入库,16761,2025-11-25 20:27:40.427997,2025-11-25 20:27:40.427998,0
INIT-#d8e765-8447,inbound,8448,1,897,897,1,系统初始化入库,16762,2025-11-25 20:27:40.427999,2025-11-25 20:27:40.428000,0
INIT-#da69f3-8447,inbound,8448,2,1907,1907,1,系统初始化入库,16763,2025-11-25 20:27:40.428001,2025-11-25 20:27:40.428002,0
INIT-#a172ae-8448,inbound,8449,3,205,205,1,系统初始化入库,16764,2025-11-25 20:27:40.428004,2025-11-25 20:27:40.428005,0
INIT-#2c1dda-8448,inbound,8449,2,1625,1625,1,系统初始化入库,16765,2025-11-25 20:27:40.428006,2025-11-25 20:27:40.428007,0
INIT-#a5ada6-8449,inbound,8450,2,93,93,1,系统初始化入库,16766,2025-11-25 20:27:40.428008,2025-11-25 20:27:40.428009,0
INIT-#dbb9c6-8449,inbound,8450,4,1011,1011,1,系统初始化入库,16767,2025-11-25 20:27:40.428010,2025-11-25 20:27:40.428011,0
INIT-#d93eb7-8450,inbound,8451,1,115,115,1,系统初始化入库,16768,2025-11-25 20:27:40.428012,2025-11-25 20:27:40.428013,0
INIT-#97886a-8450,inbound,8451,6,1966,1966,1,系统初始化入库,16769,2025-11-25 20:27:40.428014,2025-11-25 20:27:40.428015,0
INIT-#36dc59-8451,inbound,8452,2,821,821,1,系统初始化入库,16770,2025-11-25 20:27:40.428016,2025-11-25 20:27:40.428018,0
INIT-#73f9d0-8451,inbound,8452,6,391,391,1,系统初始化入库,16771,2025-11-25 20:27:40.428019,2025-11-25 20:27:40.428020,0
INIT-#79e54f-8451,inbound,8452,5,1277,1277,1,系统初始化入库,16772,2025-11-25 20:27:40.428021,2025-11-25 20:27:40.428022,0
INIT-#c280e8-8452,inbound,8453,5,1106,1106,1,系统初始化入库,16773,2025-11-25 20:27:40.428023,2025-11-25 20:27:40.428024,0
INIT-#8ebd80-8453,inbound,8454,4,1389,1389,1,系统初始化入库,16774,2025-11-25 20:27:40.428025,2025-11-25 20:27:40.428026,0
INIT-#fd8944-8454,inbound,8455,5,882,882,1,系统初始化入库,16775,2025-11-25 20:27:40.428027,2025-11-25 20:27:40.428028,0
INIT-#d8cab0-8454,inbound,8455,4,182,182,1,系统初始化入库,16776,2025-11-25 20:27:40.428030,2025-11-25 20:27:40.428031,0
INIT-#80bf8b-8454,inbound,8455,1,533,533,1,系统初始化入库,16777,2025-11-25 20:27:40.428032,2025-11-25 20:27:40.428033,0
INIT-#9a51cd-8455,inbound,8456,1,1702,1702,1,系统初始化入库,16778,2025-11-25 20:27:40.428034,2025-11-25 20:27:40.428035,0
INIT-#6260f2-8455,inbound,8456,4,1421,1421,1,系统初始化入库,16779,2025-11-25 20:27:40.428036,2025-11-25 20:27:40.428037,0
INIT-#ca0037-8456,inbound,8457,5,66,66,1,系统初始化入库,16780,2025-11-25 20:27:40.428038,2025-11-25 20:27:40.428039,0
INIT-#c54bf0-8457,inbound,8458,4,237,237,1,系统初始化入库,16781,2025-11-25 20:27:40.428040,2025-11-25 20:27:40.428041,0
INIT-#87d796-8457,inbound,8458,6,880,880,1,系统初始化入库,16782,2025-11-25 20:27:40.428043,2025-11-25 20:27:40.428044,0
INIT-#14299a-8457,inbound,8458,2,317,317,1,系统初始化入库,16783,2025-11-25 20:27:40.428045,2025-11-25 20:27:40.428046,0
INIT-#660e1c-8458,inbound,8459,1,1651,1651,1,系统初始化入库,16784,2025-11-25 20:27:40.428047,2025-11-25 20:27:40.428048,0
INIT-#08d320-8459,inbound,8460,2,779,779,1,系统初始化入库,16785,2025-11-25 20:27:40.428049,2025-11-25 20:27:40.428050,0
INIT-#f2fa37-8460,inbound,8461,6,1597,1597,1,系统初始化入库,16786,2025-11-25 20:27:40.428051,2025-11-25 20:27:40.428052,0
INIT-#93f450-8460,inbound,8461,1,751,751,1,系统初始化入库,16787,2025-11-25 20:27:40.428053,2025-11-25 20:27:40.428054,0
INIT-#adcbaf-8460,inbound,8461,5,883,883,1,系统初始化入库,16788,2025-11-25 20:27:40.428056,2025-11-25 20:27:40.428057,0
INIT-#c32a8b-8461,inbound,8462,2,1228,1228,1,系统初始化入库,16789,2025-11-25 20:27:40.428058,2025-11-25 20:27:40.428059,0
INIT-#87033b-8461,inbound,8462,1,774,774,1,系统初始化入库,16790,2025-11-25 20:27:40.428060,2025-11-25 20:27:40.428061,0
INIT-#7a1502-8461,inbound,8462,4,1674,1674,1,系统初始化入库,16791,2025-11-25 20:27:40.428062,2025-11-25 20:27:40.428063,0
INIT-#18fffe-8462,inbound,8463,6,1308,1308,1,系统初始化入库,16792,2025-11-25 20:27:40.428064,2025-11-25 20:27:40.428065,0
INIT-#f6e79f-8463,inbound,8464,4,602,602,1,系统初始化入库,16793,2025-11-25 20:27:40.428066,2025-11-25 20:27:40.428067,0
INIT-#59623e-8463,inbound,8464,6,1052,1052,1,系统初始化入库,16794,2025-11-25 20:27:40.428069,2025-11-25 20:27:40.428070,0
INIT-#cf919c-8464,inbound,8465,4,269,269,1,系统初始化入库,16795,2025-11-25 20:27:40.428071,2025-11-25 20:27:40.428072,0
INIT-#95bb62-8465,inbound,8466,1,841,841,1,系统初始化入库,16796,2025-11-25 20:27:40.428073,2025-11-25 20:27:40.428074,0
INIT-#5332f0-8466,inbound,8467,1,674,674,1,系统初始化入库,16797,2025-11-25 20:27:40.428075,2025-11-25 20:27:40.428076,0
INIT-#0a1ed6-8466,inbound,8467,5,446,446,1,系统初始化入库,16798,2025-11-25 20:27:40.428077,2025-11-25 20:27:40.428078,0
INIT-#544f04-8467,inbound,8468,4,1134,1134,1,系统初始化入库,16799,2025-11-25 20:27:40.428080,2025-11-25 20:27:40.428081,0
INIT-#b251ef-8467,inbound,8468,5,1133,1133,1,系统初始化入库,16800,2025-11-25 20:27:40.428082,2025-11-25 20:27:40.428083,0
INIT-#e6ae06-8467,inbound,8468,6,670,670,1,系统初始化入库,16801,2025-11-25 20:27:40.428084,2025-11-25 20:27:40.428085,0
INIT-#22fd2a-8468,inbound,8469,3,1539,1539,1,系统初始化入库,16802,2025-11-25 20:27:40.428086,2025-11-25 20:27:40.428087,0
INIT-#fdadca-8468,inbound,8469,2,1320,1320,1,系统初始化入库,16803,2025-11-25 20:27:40.428089,2025-11-25 20:27:40.428090,0
INIT-#8a690f-8468,inbound,8469,5,562,562,1,系统初始化入库,16804,2025-11-25 20:27:40.428091,2025-11-25 20:27:40.428092,0
INIT-#6069bd-8469,inbound,8470,5,352,352,1,系统初始化入库,16805,2025-11-25 20:27:40.428093,2025-11-25 20:27:40.428094,0
INIT-#8e3cab-8470,inbound,8471,6,913,913,1,系统初始化入库,16806,2025-11-25 20:27:40.428095,2025-11-25 20:27:40.428096,0
INIT-#31f426-8470,inbound,8471,2,1963,1963,1,系统初始化入库,16807,2025-11-25 20:27:40.428098,2025-11-25 20:27:40.428099,0
INIT-#71a0cb-8470,inbound,8471,3,652,652,1,系统初始化入库,16808,2025-11-25 20:27:40.428100,2025-11-25 20:27:40.428101,0
INIT-#8b4155-8471,inbound,8472,3,1733,1733,1,系统初始化入库,16809,2025-11-25 20:27:40.428102,2025-11-25 20:27:40.428103,0
INIT-#71dbe4-8471,inbound,8472,1,976,976,1,系统初始化入库,16810,2025-11-25 20:27:40.428104,2025-11-25 20:27:40.428105,0
INIT-#e0e0f2-8471,inbound,8472,2,65,65,1,系统初始化入库,16811,2025-11-25 20:27:40.428107,2025-11-25 20:27:40.428108,0
INIT-#f96956-8472,inbound,8473,2,1575,1575,1,系统初始化入库,16812,2025-11-25 20:27:40.428109,2025-11-25 20:27:40.428110,0
INIT-#a177fb-8472,inbound,8473,6,1322,1322,1,系统初始化入库,16813,2025-11-25 20:27:40.428111,2025-11-25 20:27:40.428112,0
INIT-#62ff29-8473,inbound,8474,5,1980,1980,1,系统初始化入库,16814,2025-11-25 20:27:40.428113,2025-11-25 20:27:40.428114,0
INIT-#c26b5e-8473,inbound,8474,6,870,870,1,系统初始化入库,16815,2025-11-25 20:27:40.428116,2025-11-25 20:27:40.428117,0
INIT-#535b33-8474,inbound,8475,1,1318,1318,1,系统初始化入库,16816,2025-11-25 20:27:40.428118,2025-11-25 20:27:40.428119,0
INIT-#bfc51c-8475,inbound,8476,2,594,594,1,系统初始化入库,16817,2025-11-25 20:27:40.428120,2025-11-25 20:27:40.428121,0
INIT-#7ef0dd-8476,inbound,8477,2,1472,1472,1,系统初始化入库,16818,2025-11-25 20:27:40.428122,2025-11-25 20:27:40.428123,0
INIT-#2b813a-8476,inbound,8477,5,1099,1099,1,系统初始化入库,16819,2025-11-25 20:27:40.428124,2025-11-25 20:27:40.428125,0
INIT-#50fc3e-8476,inbound,8477,4,1133,1133,1,系统初始化入库,16820,2025-11-25 20:27:40.428126,2025-11-25 20:27:40.428127,0
INIT-#298c25-8477,inbound,8478,6,818,818,1,系统初始化入库,16821,2025-11-25 20:27:40.428129,2025-11-25 20:27:40.428130,0
INIT-#90ba2a-8477,inbound,8478,5,371,371,1,系统初始化入库,16822,2025-11-25 20:27:40.428131,2025-11-25 20:27:40.428132,0
INIT-#46fbc2-8478,inbound,8479,4,667,667,1,系统初始化入库,16823,2025-11-25 20:27:40.428133,2025-11-25 20:27:40.428134,0
INIT-#009bf4-8479,inbound,8480,1,934,934,1,系统初始化入库,16824,2025-11-25 20:27:40.428135,2025-11-25 20:27:40.428136,0
INIT-#074dfa-8479,inbound,8480,2,1237,1237,1,系统初始化入库,16825,2025-11-25 20:27:40.428137,2025-11-25 20:27:40.428138,0
INIT-#200cb2-8479,inbound,8480,6,1414,1414,1,系统初始化入库,16826,2025-11-25 20:27:40.428139,2025-11-25 20:27:40.428140,0
INIT-#098b78-8480,inbound,8481,1,96,96,1,系统初始化入库,16827,2025-11-25 20:27:40.428141,2025-11-25 20:27:40.428142,0
INIT-#c256a8-8481,inbound,8482,2,1173,1173,1,系统初始化入库,16828,2025-11-25 20:27:40.428143,2025-11-25 20:27:40.428144,0
INIT-#d56719-8482,inbound,8483,1,213,213,1,系统初始化入库,16829,2025-11-25 20:27:40.428146,2025-11-25 20:27:40.428147,0
INIT-#a0202b-8482,inbound,8483,4,359,359,1,系统初始化入库,16830,2025-11-25 20:27:40.428148,2025-11-25 20:27:40.428149,0
INIT-#2727ea-8483,inbound,8484,3,895,895,1,系统初始化入库,16831,2025-11-25 20:27:40.428150,2025-11-25 20:27:40.428151,0
INIT-#fadf3d-8483,inbound,8484,4,630,630,1,系统初始化入库,16832,2025-11-25 20:27:40.428152,2025-11-25 20:27:40.428153,0
INIT-#3d2fe8-8484,inbound,8485,2,1839,1839,1,系统初始化入库,16833,2025-11-25 20:27:40.428154,2025-11-25 20:27:40.428155,0
INIT-#0e97b2-8484,inbound,8485,6,1131,1131,1,系统初始化入库,16834,2025-11-25 20:27:40.428156,2025-11-25 20:27:40.428157,0
INIT-#b7bd95-8484,inbound,8485,4,1711,1711,1,系统初始化入库,16835,2025-11-25 20:27:40.428158,2025-11-25 20:27:40.428159,0
INIT-#ddad3f-8485,inbound,8486,2,1320,1320,1,系统初始化入库,16836,2025-11-25 20:27:40.428160,2025-11-25 20:27:40.428161,0
INIT-#7ba7a7-8485,inbound,8486,3,1239,1239,1,系统初始化入库,16837,2025-11-25 20:27:40.428162,2025-11-25 20:27:40.428163,0
INIT-#c50031-8486,inbound,8487,2,434,434,1,系统初始化入库,16838,2025-11-25 20:27:40.428165,2025-11-25 20:27:40.428166,0
INIT-#408c75-8486,inbound,8487,6,1346,1346,1,系统初始化入库,16839,2025-11-25 20:27:40.428167,2025-11-25 20:27:40.428168,0
INIT-#6084af-8486,inbound,8487,4,919,919,1,系统初始化入库,16840,2025-11-25 20:27:40.428169,2025-11-25 20:27:40.428170,0
